REGIONID,CONSTELLATIONID,SOLARSYSTEMID,SOLARSYSTEMNAME,SECURITY
10000023,20000300,30002038,TFA0-U,-0.029275
10000023,20000300,30002039,RQH-MY,-0.028506
10000023,20000300,30002040,HPS5-C,-0.035367
10000023,20000300,30002041,DT-TCD,-0.021529
10000023,20000301,30002042,KU5R-W,-0.171683
10000023,20000301,30002043,H1-J33,-0.201528
10000023,20000301,30002044,Y-C3EQ,-0.141766
10000023,20000301,30002045,OGV-AS,-0.142161
10000023,20000301,30002046,7D-0SQ,-0.122182
10000023,20000301,30002047,UI-8ZE,-0.206598
10000042,20000302,30002048,Bei,0.564869
10000042,20000302,30002049,Uttindar,0.50443
10000042,20000302,30002050,Hagilur,0.362024
10000042,20000302,30002051,Anher,0.464528
10000042,20000302,30002052,Ragnarg,0.389339
10000042,20000302,30002053,Hek,0.549668
10000042,20000303,30002054,Hror,0.511519
10000042,20000303,30002055,Amo,0.474411
10000042,20000303,30002056,Resbroko,0.437876
10000042,20000303,30002057,Hadozeko,0.396071
10000042,20000303,30002058,Ardar,0.366011
10000042,20000303,30002059,Auner,0.407542
10000042,20000304,30002060,Evati,0.247392
10000042,20000304,30002061,Ofstold,0.273964
10000042,20000304,30002062,Todifrauan,0.115855
10000042,20000304,30002063,Helgatild,0.151898
10000042,20000304,30002064,Arnstur,0.118169
10000042,20000304,30002065,Lasleinur,0.237848
10000042,20000304,30002066,Arnher,0.1921
10000042,20000304,30002067,Brin,0.154826
10000042,20000305,30002068,Nakugard,0.520912
10000042,20000305,30002069,Traun,0.629521
10000042,20000305,30002070,Uriok,0.50324
10000042,20000305,30002071,Barkrik,0.56238
10000042,20000305,30002072,Inder,0.510338
10000042,20000305,30002073,Tvink,0.476867
10000042,20000305,30002074,Lanngisi,0.461206
10000042,20000305,30002075,Hjoramold,0.509212
10000042,20000306,30002076,Dudreda,0.292149
10000042,20000306,30002077,Hakisalki,0.211785
10000042,20000306,30002078,Arwa,0.12731
10000042,20000306,30002079,Krirald,0.164744
10000042,20000306,30002080,Arifsdald,0.092769
10000042,20000306,30002081,Ansen,0.13638
10000042,20000307,30002082,Floseswin,0.402952
10000042,20000307,30002083,Uisper,0.392681
10000042,20000307,30002084,Aset,0.355244
10000042,20000307,30002085,Eytjangard,0.361598
10000042,20000307,30002086,Turnur,0.387434
10000042,20000307,30002087,Isbrabata,0.355195
10000042,20000307,30002088,Vimeini,0.353285
10000042,20000307,30002089,Avenod,0.385905
10000042,20000308,30002090,Frerstorn,0.306094
10000042,20000308,30002091,Ontorn,0.321813
10000042,20000308,30002092,Sirekur,0.311342
10000042,20000308,30002093,Gebuladi,0.263332
10000042,20000308,30002094,Ebolfer,0.252911
10000042,20000308,30002095,Eszur,0.212796
10000042,20000308,30002096,Hofjaldgund,0.265825
10000042,20000309,30002097,Klogori,0.298558
10000042,20000309,30002098,Orfrold,0.228674
10000042,20000309,30002099,Egmar,0.252872
10000042,20000309,30002100,Taff,0.154256
10000042,20000309,30002101,Ualkin,0.15012
10000042,20000309,30002102,Gukarla,0.124563
10000025,20000310,30002103,NS2L-4,-0.576434
10000025,20000310,30002104,QI-S9W,-0.34191
10000025,20000310,30002105,B-S347,-0.58103
10000025,20000310,30002106,PPFB-U,-0.074166
10000025,20000310,30002107,AF0-V5,-0.39875
10000025,20000310,30002108,B-A587,-0.233449
10000025,20000311,30002109,Y19P-1,-0.171218
10000025,20000311,30002110,B9E-H6,-0.365429
10000025,20000311,30002111,SPBS-6,-0.18178
10000025,20000311,30002112,JDAS-0,-0.293116
10000025,20000311,30002113,A4B-V5,-0.153185
10000025,20000311,30002114,LN-56V,-0.218239
10000025,20000311,30002115,Y2-QUV,-0.278498
10000025,20000311,30002116,O7-7UX,-0.257473
10000025,20000312,30002117,Z8-81T,-0.185621
10000025,20000312,30002118,XD-JW7,-0.236784
10000025,20000312,30002119,DY-P7Q,-0.227251
10000025,20000312,30002120,H-RXNZ,-0.204139
10000025,20000312,30002121,ZBP-TP,-0.095347
10000025,20000312,30002122,XVV-21,-0.320979
10000025,20000313,30002123,GXK-7F,-0.329207
10000025,20000313,30002124,EA-HSA,-0.516159
10000025,20000313,30002125,78TS-Q,-0.182808
10000025,20000313,30002126,WYF8-8,-0.604062
10000025,20000313,30002127,CJNF-J,-0.219211
10000025,20000313,30002128,FYI-49,-0.695616
10000025,20000314,30002129,RF6T-8,-0.593801
10000025,20000314,30002130,ZJA-6U,-0.570409
10000025,20000314,30002131,94FR-S,-0.619909
10000025,20000314,30002132,Q-HJ97,-0.416475
10000025,20000314,30002133,GM-0K7,-0.386889
10000025,20000314,30002134,I-NGI8,-0.588022
10000025,20000314,30002135,R-ZUOL,-0.639294
10000025,20000314,30002136,E1F-LK,-0.452558
10000025,20000314,30002137,Z4-QLD,-0.28382
10000025,20000315,30002138,QE-E1D,-0.273868
10000025,20000315,30002139,LK1K-5,-0.298336
10000025,20000315,30002140,REB-KR,-0.271136
10000025,20000315,30002141,Z-H2MA,-0.272969
10000025,20000315,30002142,L-5JCJ,-0.258915
10000025,20000315,30002143,B-KDOZ,-0.254473
10000025,20000315,30002144,4-GB14,-0.250968
10000025,20000316,30002145,PH-NFR,-0.241709
10000025,20000316,30002146,DW-N2S,-0.213712
10000025,20000316,30002147,W-FHWJ,-0.235296
10000025,20000316,30002148,X-6WC7,-0.374666
10000025,20000316,30002149,D-BAMJ,-0.133085
10000025,20000316,30002150,JKWP-U,-0.236184
10000025,20000316,30002151,RHE7-W,-0.083032
10000025,20000316,30002152,F76-8Q,-0.060216
10000025,20000317,30002153,O3Z5-G,-0.647334
10000025,20000317,30002154,4DV-1T,-0.586491
10000025,20000317,30002155,XS-K1O,-0.543662
10000025,20000317,30002156,FN-DSR,-0.397824
10000025,20000317,30002157,B-R5RB,-0.708121
10000025,20000317,30002158,7-ZT1Y,-0.302305
10000025,20000318,30002159,9-XN3F,-0.349488
10000025,20000318,30002160,AC-7LZ,-0.301448
10000025,20000318,30002161,LBA-SO,-0.27409
10000025,20000318,30002162,Y-FZ5N,-0.413374
10000025,20000318,30002163,E8-YS9,-0.304436
10000025,20000318,30002164,U79-JF,-0.555577
10000025,20000319,30002165,B2-UQW,-0.371999
10000025,20000319,30002166,U9U-TQ,-0.345221
10000025,20000319,30002167,6-I162,-0.477305
10000025,20000319,30002168,08-N7Q,-0.716019
10000025,20000319,30002169,Y-C4AL,-0.686753
10000025,20000319,30002170,CKX-RW,-0.627516
10000025,20000319,30002171,8X6T-8,-0.653027
10000025,20000320,30002172,W4E-IT,-0.597843
10000025,20000320,30002173,OP9L-F,-0.582505
10000025,20000320,30002174,J-QA7I,-0.480517
10000025,20000320,30002175,2O-EEW,-0.761683
10000025,20000320,30002176,Y-N4EF,-0.787164
10000025,20000320,30002177,7YSF-E,-0.37515
10000025,20000321,30002178,KCDX-7,-0.579184
10000025,20000321,30002179,O7-VJ5,-0.568739
10000025,20000321,30002180,FRTC-5,-0.601911
10000025,20000321,30002181,M-ZJWJ,-0.473106
10000025,20000321,30002182,R-ORB7,-0.596413
10000025,20000321,30002183,RU-PT9,-0.609938
10000025,20000321,30002184,DR-427,-0.686214
10000025,20000321,30002185,NI-J0B,-0.493748
10000025,20000321,30002186,QN-6J2,-0.722518
10000043,20000322,30002187,Amarr,1
10000043,20000322,30002188,Boranai,0.893772
10000043,20000322,30002189,Hedion,0.963853
10000043,20000322,30002190,Mabnen,0.940368
10000043,20000322,30002191,Toshabia,0.813027
10000043,20000322,30002192,Irnin,0.734746
10000043,20000322,30002193,Kehour,0.916477
10000043,20000322,30002194,Martha,0.67464
10000043,20000322,30002195,Simbeloud,0.856067
10000043,20000322,30002196,Ebidan,0.896038
10000043,20000323,30002197,Akhragan,0.798784
10000043,20000323,30002198,Mikhir,0.738355
10000043,20000323,30002199,Bashakru,0.64456
10000043,20000323,30002200,Sukirah,0.602218
10000043,20000323,30002201,Shuria,0.479472
10000043,20000323,30002202,Narai,0.468422
10000043,20000323,30002203,Ziona,0.629562
10000043,20000324,30002204,Gaha,0.73936
10000043,20000324,30002205,Armala,0.782163
10000043,20000324,30002206,Murema,0.664702
10000043,20000324,30002207,Cailanar,0.684324
10000043,20000324,30002208,Ilonarav,0.750137
10000043,20000324,30002209,Uchat,0.656618
10000043,20000325,30002210,Joppaya,0.531256
10000043,20000325,30002211,Pelkia,0.518444
10000043,20000325,30002212,Raren,0.506317
10000043,20000325,30002213,Mazitah,0.473992
10000043,20000325,30002214,Hiramu,0.493134
10000043,20000325,30002215,Sakhti,0.454842
10000043,20000325,30002216,Aldali,0.426876
10000043,20000325,30002217,Hutian,0.544761
10000043,20000325,30002218,Noli,0.553522
10000043,20000325,30002219,Nomash,0.395444
10000043,20000326,30002220,Aghesi,0.770818
10000043,20000326,30002221,Fabin,0.720938
10000043,20000326,30002222,Airshaz,0.727185
10000043,20000326,30002223,Patzcha,0.727015
10000043,20000326,30002224,Charra,0.754711
10000043,20000326,30002225,Harva,0.796973
10000043,20000327,30002226,Thebeka,0.873772
10000043,20000327,30002227,Rasile,0.869486
10000043,20000327,30002228,Nererut,0.764729
10000043,20000327,30002229,Sitanan,0.793875
10000043,20000327,30002230,Vashkah,0.744503
10000043,20000327,30002231,Ardishapur Prime,0.740023
10000043,20000327,30002232,Gid,0.737569
10000043,20000327,30002233,Dakba,0.710418
10000043,20000327,30002234,Nifshed,0.654727
10000043,20000327,30002235,Shumam,0.67737
10000043,20000328,30002236,Milal,0.297923
10000043,20000328,30002237,Sobenah,0.35959
10000043,20000328,30002238,Bourar,0.382961
10000043,20000328,30002239,Rammi,0.29989
10000043,20000328,30002240,Arodan,0.3211
10000043,20000328,30002241,Rimbah,0.324924
10000043,20000329,30002242,Mamenkhanar,0.703849
10000043,20000329,30002243,Seiradih,0.558749
10000043,20000329,30002244,Arera,0.646061
10000043,20000329,30002245,Hizhara,0.581256
10000043,20000329,30002246,Neziel,0.449944
10000043,20000329,30002247,Ahala,0.544906
10000043,20000329,30002248,Knophtikoo,0.693326
10000043,20000329,30002249,Ruchy,0.363668
10000043,20000329,30002250,Hai,0.505247
10000043,20000330,30002251,Sadye,0.603089
10000043,20000330,30002252,Bika,0.459159
10000043,20000330,30002253,Arshat,0.580904
10000043,20000330,30002254,Jerma,0.481446
10000043,20000330,30002255,Miyeli,0.376772
10000043,20000330,30002256,Reyi,0.318171
10000043,20000331,30002257,Moussou,0.820544
10000043,20000331,30002258,Nadohman,0.748868
10000043,20000331,30002259,Sahdil,0.706806
10000043,20000331,30002260,Esteban,0.551632
10000043,20000331,30002261,Luromooh,0.626142
10000043,20000331,30002262,Nalu,0.581325
10000043,20000332,30002263,Jarshitsan,0.571162
10000043,20000332,30002264,Hadonoo,0.601282
10000043,20000332,30002265,Azizora,0.62303
10000043,20000332,30002266,Ahmak,0.601741
10000043,20000332,30002267,Shabura,0.67306
10000043,20000332,30002268,Adia,0.666568
10000043,20000333,30002269,Ebo,0.523045
10000043,20000333,30002270,Avair,0.411113
10000043,20000333,30002271,Rayl,0.466544
10000043,20000333,30002272,Asoutar,0.273498
10000043,20000333,30002273,Porsharrah,0.355681
10000043,20000333,30002274,Tastela,0.391129
10000043,20000333,30002275,Clarelam,0.496612
10000043,20000334,30002276,Isamm,0.68324
10000043,20000334,30002277,Ebtesham,0.716798
10000043,20000334,30002278,Artoun,0.752386
10000043,20000334,30002279,Safizon,0.8099
10000043,20000334,30002280,Zatsyaki,0.881814
10000043,20000334,30002281,Eba,0.911785
10000043,20000334,30002282,Bhizheba,0.963646
10000027,20000335,30002283,2G-VDP,-0.20697
10000027,20000335,30002284,9F-3CR,-0.288224
10000027,20000335,30002285,J7M-3W,-0.072268
10000027,20000335,30002286,KRPF-A,-0.053733
10000027,20000335,30002287,9P-870,-0.021381
10000027,20000335,30002288,QNXJ-M,-0.43849
10000027,20000336,30002289,AID-9T,-0.129641
10000027,20000336,30002290,PXE-RG,-0.18678
10000027,20000336,30002291,5J-62N,-0.319319
10000027,20000336,30002292,Z-DRIY,-0.494216
10000027,20000336,30002293,8-MXHA,-0.330148
10000027,20000336,30002294,LPVL-5,-0.073457
10000027,20000336,30002295,D3S-EA,-0.126103
10000027,20000337,30002296,KGT3-6,-0.473881
10000027,20000337,30002297,4LJ6-Q,-0.307624
10000027,20000337,30002298,SAH-AD,-0.247389
10000027,20000337,30002299,MF-PGF,-0.376206
10000027,20000337,30002300,L-ZJLN,-0.507204
10000027,20000337,30002301,G-QTSD,-0.155415
10000027,20000338,30002302,3G-LFX,-0.145397
10000027,20000338,30002303,NK-VTL,-0.098342
10000027,20000338,30002304,D-CR6W,-0.148349
10000027,20000338,30002305,BY-7PY,-0.016804
10000027,20000338,30002306,GN-TNT,-0.018574
10000027,20000338,30002307,QKCU-4,-0.049713
10000027,20000338,30002308,0M-24X,-0.315781
10000027,20000338,30002309,N06Z-Q,-0.03355
10000027,20000338,30002310,YX-0KH,-0.030253
10000027,20000339,30002311,KMH-J1,-0.452215
10000027,20000339,30002312,CYB-BZ,-0.304567
10000027,20000339,30002313,5U-3PW,-0.128692
10000027,20000339,30002314,89JS-J,-0.062228
10000027,20000339,30002315,C9R-NO,-0.150802
10000027,20000339,30002316,FKR-SR,-0.123235
10000027,20000340,30002317,1ACJ-6,-0.479887
10000027,20000340,30002318,BNX-AS,-0.440611
10000027,20000340,30002319,XB-9U2,-0.423335
10000027,20000340,30002320,F9-FUV,-0.706624
10000027,20000340,30002321,FB-MPY,-0.388877
10000027,20000340,30002322,RO-0PZ,-0.458969
10000027,20000341,30002323,JTA2-2,-0.145957
10000027,20000341,30002324,R-6KYM,-0.087539
10000027,20000341,30002325,3H58-R,-0.031323
10000027,20000341,30002326,RV-GA8,-0.116988
10000027,20000341,30002327,TP-RTO,-0.041829
10000027,20000341,30002328,GTY-FW,-0.139883
10000027,20000341,30002329,1H5-3W,-0.039417
10000027,20000341,30002330,QZV-X3,-0.057112
10000027,20000342,30002331,IS-OBW,-0.386671
10000027,20000342,30002332,1GH-48,-0.290911
10000027,20000342,30002333,IRD-HU,-0.434728
10000027,20000342,30002334,B-2VXB,-0.606536
10000027,20000342,30002335,FIZU-X,-0.595418
10000027,20000342,30002336,JAWX-R,-0.693827
10000027,20000343,30002337,Z0G-XG,-0.066801
10000027,20000343,30002338,ALC-JM,-0.13182
10000027,20000343,30002339,9QS5-C,-0.050377
10000027,20000343,30002340,NWX-LI,-0.222101
10000027,20000343,30002341,N-SFZK,-0.242599
10000027,20000343,30002342,2B-UUQ,-0.463205
10000027,20000343,30002343,I64-XB,-0.252114
10000027,20000344,30002344,4-QDIX,-0.654607
10000027,20000344,30002345,FGJP-J,-0.663567
10000027,20000344,30002346,89-JPE,-0.66982
10000027,20000344,30002347,D-IZT9,-0.660764
10000027,20000344,30002348,WU9-ZR,-0.692201
10000027,20000344,30002349,E8-432,-0.684539
10000027,20000345,30002350,43-1TL,-0.068253
10000027,20000345,30002351,O-LJOO,-0.026999
10000027,20000345,30002352,ZS-PNI,-0.083688
10000027,20000345,30002353,TZ-74M,-0.054485
10000027,20000345,30002354,8KE-YS,-0.053899
10000027,20000345,30002355,LXQ2-T,-0.076502
10000027,20000346,30002356,HV-EAP,-0.196974
10000027,20000346,30002357,3IK-7O,-0.173151
10000027,20000346,30002358,O-EUHA,-0.129867
10000027,20000346,30002359,MO-I1W,-0.095585
10000027,20000346,30002360,ZZ5X-M,-0.044481
10000027,20000346,30002361,UAV-1E,-0.243133
10000027,20000346,30002362,CL-IRS,-0.027507
10000027,20000346,30002363,QBZO-R,-0.045966
10000027,20000347,30002364,QHJR-E,-0.520107
10000027,20000347,30002365,1PF-BC,-0.711876
10000027,20000347,30002366,D-OJEZ,-0.761516
10000027,20000347,30002367,C-V6DQ,-0.872147
10000027,20000347,30002368,Z-FET0,-0.768321
10000027,20000347,30002369,EX-GBT,-0.906963
10000027,20000348,30002370,PX-IHN,-0.108995
10000027,20000348,30002371,WPV-JN,-0.000393
10000027,20000348,30002372,IL-H0A,-0.013027
10000027,20000348,30002373,CT8K-0,-0.045386
10000027,20000348,30002374,M9-LAN,-0.07638
10000027,20000348,30002375,C-4D0W,-0.036054
10000027,20000348,30002376,L4X-1V,-0.100333
10000027,20000349,30002377,M-V0PQ,-0.249027
10000027,20000349,30002378,DYPL-6,-0.191535
10000027,20000349,30002379,V-OL61,-0.153504
10000027,20000349,30002380,RK-Q51,-0.143495
10000027,20000349,30002381,F69O-M,-0.524572
10000027,20000349,30002382,T-IDGH,-0.754626
10000028,20000350,30002383,Aeddin,0.569668
10000028,20000350,30002384,Gulfonodi,0.49786
10000028,20000350,30002385,Teonusude,0.586314
10000028,20000350,30002386,Gelfiven,0.559771
10000028,20000350,30002387,Bosena,0.400467
10000028,20000350,30002388,Oddelulf,0.370781
10000028,20000350,30002389,Atlar,0.373367
10000028,20000351,30002390,Heild,0.330762
10000028,20000351,30002391,Hrokkur,0.298883
10000028,20000351,30002392,Hrober,0.307823
10000028,20000351,30002393,Aedald,0.250458
10000028,20000351,30002394,Muttokon,0.20719
10000028,20000351,30002395,Audesder,0.264712
10000028,20000352,30002396,Illamur,0.28234
10000028,20000352,30002397,Horaka,0.619042
10000028,20000352,30002398,Eldulf,0.563633
10000028,20000352,30002399,Orien,0.804725
10000028,20000352,30002400,Varigne,0.640147
10000028,20000352,30002401,Meildolf,0.284598
10000028,20000353,30002402,Istodard,0.29488
10000028,20000353,30002403,Gonheim,0.283824
10000028,20000353,30002404,Half,0.241078
10000028,20000353,30002405,Sakulda,0.302073
10000028,20000353,30002406,Hedaleolfarber,0.303156
10000028,20000353,30002407,Altbrard,0.349869
10000028,20000354,30002408,Fegomenko,0.504199
10000028,20000354,30002409,Osvetur,0.24758
10000028,20000354,30002410,Mimiror,0.204493
10000028,20000354,30002411,Skarkon,0.047769
10000028,20000354,30002412,Ennur,0.058349
10000028,20000354,30002413,Unertek,0.304135
10000028,20000355,30002414,Klingt,0.302147
10000028,20000355,30002415,Weld,0.302036
10000028,20000355,30002416,Kattegaud,0.715863
10000028,20000355,30002417,Kadlina,0.419907
10000028,20000355,30002418,Hegfunden,0.322562
10000028,20000355,30002419,Aeditide,0.214491
10000028,20000355,30002420,Egbinger,0.034555
10000029,20000356,30002421,MR4-MY,-0.203418
10000029,20000356,30002422,SR-KBB,-0.292992
10000029,20000356,30002423,FDZ4-A,-0.231162
10000029,20000356,30002424,2E-ZR5,-0.312305
10000029,20000356,30002425,O1-FTD,-0.408475
10000029,20000356,30002426,Roua,-0.207205
10000029,20000356,30002427,OEY-OR,-0.354765
10000029,20000357,30002428,M-MD31,-0.266537
10000029,20000357,30002429,WH-2EZ,-0.166802
10000029,20000357,30002430,D0-F4W,-0.049747
10000029,20000357,30002431,QKTR-L,-0.385337
10000029,20000357,30002432,YN3-E3,-0.071611
10000029,20000357,30002433,NBPH-N,-0.069214
10000029,20000357,30002434,L-HV5C,-0.048425
10000029,20000357,30002435,L4X-FH,-0.076631
10000029,20000357,30002436,B6-52M,-0.08566
10000029,20000357,30002437,V-MZW0,-0.08945
10000029,20000358,30002438,BND-16,-0.492231
10000029,20000358,30002439,IOO-7O,-0.530402
10000029,20000358,30002440,BWF-ZZ,-0.575445
10000029,20000358,30002441,4-CUM5,-0.492569
10000029,20000358,30002442,8MG-J6,-0.604991
10000029,20000358,30002443,RLSI-V,-0.534089
10000029,20000359,30002444,39-DGG,-0.355497
10000029,20000359,30002445,SV-K8J,-0.351947
10000029,20000359,30002446,6RQ9-A,-0.401299
10000029,20000359,30002447,K42-IE,-0.44638
10000029,20000359,30002448,VSJ-PP,-0.392567
10000029,20000359,30002449,3USX-F,-0.335441
10000029,20000359,30002450,9-KWXC,-0.325052
10000029,20000360,30002451,NQ-9IH,-0.2079
10000029,20000360,30002452,KR-V6G,-0.204148
10000029,20000360,30002453,AP9-LV,-0.254786
10000029,20000360,30002454,0-GZX9,-0.302725
10000029,20000360,30002455,2H-TSE,-0.287485
10000029,20000360,30002456,4NGK-F,-0.226951
10000029,20000361,30002457,O-VWPB,-0.405916
10000029,20000361,30002458,LX-ZOJ,-0.450454
10000029,20000361,30002459,6L78-1,-0.395668
10000029,20000361,30002460,04-LQM,-0.640172
10000029,20000361,30002461,4VY-Y1,-0.369994
10000029,20000361,30002462,LU-HQS,-0.416563
10000029,20000361,30002463,U-L4KS,-0.479063
10000029,20000361,30002464,K25-XD,-0.587188
10000029,20000361,30002465,6YC-TU,-0.365395
10000029,20000361,30002466,Y8R-XZ,-0.516373
10000029,20000362,30002467,P-E9GN,-0.392297
10000029,20000362,30002468,HJO-84,-0.353986
10000029,20000362,30002469,4D9-66,-0.421437
10000029,20000362,30002470,L-TOFR,-0.726555
10000029,20000362,30002471,Q-TBHW,-0.783719
10000029,20000362,30002472,9P4O-F,-1
10000029,20000363,30002473,UBX-CC,-0.061993
10000029,20000363,30002474,TJM-JJ,-0.047455
10000029,20000363,30002475,EOA-ZC,-0.070732
10000029,20000363,30002476,G-73MR,-0.026759
10000029,20000363,30002477,E-91FV,-0.015812
10000029,20000363,30002478,AD-5B8,-0.031265
10000029,20000363,30002479,QP0K-B,-0.033019
